timestamp,actual_pm25,predicted_pm25,residuals,hour,model,mae,rmse,r2
2019-11-16 22:00:00+03:00,13.19979188902357,13.422876398582105,-0.2230845095585341,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-16 23:00:00+03:00,13.07378662224391,13.512802308812827,-0.43901568656891676,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 00:00:00+03:00,13.256712604679473,13.41784800362462,-0.16113539894514695,0,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 01:00:00+03:00,11.830759229778945,12.95798702528376,-1.1272277955048153,1,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 02:00:00+03:00,10.219711528497093,11.10603332547829,-0.8863217969811963,2,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 03:00:00+03:00,9.034056427040388,10.103348837938514,-1.0692924108981252,3,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 04:00:00+03:00,8.619707687974428,9.494381057152303,-0.8746733691778754,4,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 05:00:00+03:00,8.314290203582075,9.674765494128248,-1.360475290546173,5,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 06:00:00+03:00,8.70711911446162,9.485745015285605,-0.778625900823986,6,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 07:00:00+03:00,9.039571957688644,9.803460861545226,-0.7638889038565821,7,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 08:00:00+03:00,8.853667842945951,10.02286969884699,-1.1692018559010382,8,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 09:00:00+03:00,9.625850421818157,9.748433833314216,-0.12258341149605911,9,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 10:00:00+03:00,12.32305753570242,10.662767139435871,1.6602903962665483,10,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 11:00:00+03:00,13.530665213285987,12.320716148071451,1.209949065214536,11,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 12:00:00+03:00,14.148806065035183,13.285679719276857,0.8631263457583263,12,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 13:00:00+03:00,12.956320132634273,13.872639490397301,-0.9163193577630278,13,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 14:00:00+03:00,13.171776041430096,12.623538797086603,0.5482372443434933,14,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 15:00:00+03:00,12.785560128208303,12.509693892339381,0.27586623586892145,15,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 16:00:00+03:00,12.046442452600456,12.28317204912096,-0.23672959652050451,16,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 17:00:00+03:00,11.726270703963353,11.867852553594647,-0.14158184963129372,17,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 18:00:00+03:00,13.229890273171367,11.914491351068346,1.3153989221030216,18,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 19:00:00+03:00,14.143433258056639,13.235618371108767,0.9078148869478717,19,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 20:00:00+03:00,15.032765744930852,13.732419705304489,1.3003460396263637,20,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 21:00:00+03:00,14.508553332172372,14.413374681030295,0.0951786511420778,21,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 22:00:00+03:00,13.354348113150708,13.964298648066539,-0.6099505349158303,22,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
2019-11-17 23:00:00+03:00,13.314008013174988,13.011060625328776,0.30294738784621167,23,AR(28),1.596089721819008,2.325729350686487,0.7704367949300659
